,WellName,unique_core_descriptions.csv,unique_core_photos.csv,unique_discovery.csv,unique_GEOLINK.csv,unique_Norwegian_shows_v2.csv,unique_public_core_images_excel_recording.csv,unique_RealLogs_Por_Perm.csv,unique_RealLogs_completion.csv,unique_stratigraphic_picks.csv,Occurances
480,33_9,0,0,1,0,0,0,0,0,0,2
481,30_9_B25,0,0,0,0,0,0,1,0,0,2
482,34_10_33,0,0,0,1,0,0,1,0,1,6
483,33_9_A_37_B,0,0,0,0,0,0,1,0,0,2
484,2_7_25,0,0,0,0,1,0,0,0,0,2
485,6506_11_2,0,0,1,0,1,0,1,0,0,6
486,6406_2_R_4,0,0,0,0,0,0,1,0,0,2
487,25_4_6S,0,0,0,0,0,0,1,0,0,2
488,16_3_2,0,0,0,0,1,0,0,0,1,4
489,6610_2_1S,0,0,0,0,0,0,1,0,0,2
490,31_2_17S,0,0,0,0,0,0,1,0,0,2
491,30_6_6,0,0,0,0,0,0,1,0,1,4
492,30_6_16,0,0,1,0,0,0,1,0,1,6
493,7219_12_1A,0,0,0,0,0,0,1,0,0,2
494,33_9_6,0,0,1,1,0,0,1,0,1,8
495,6507_7_16,0,0,1,0,0,0,0,0,0,2
496,30_9_B23,0,0,0,0,0,0,1,0,0,2
497,6507_7_A_35,0,0,0,0,0,0,1,0,0,2
498,7122_7_3,0,0,0,0,0,0,1,0,0,2
499,34_8_11,0,0,0,0,0,0,0,0,1,2
500,7324_2_1,0,0,0,0,0,0,1,0,0,2
501,34_2_2_R,0,0,0,0,1,0,0,0,0,2
502,6506_12_J_3H,0,0,0,0,0,0,1,0,0,2
503,25_11_2,0,0,0,0,0,0,0,0,1,2
504,15_9_B_6,0,0,0,0,0,0,1,0,0,2
505,25_4_4,0,0,0,0,0,0,0,0,1,2
506,2_11_3,0,0,0,0,0,0,1,0,0,2
507,35_11_10,0,0,0,1,1,0,1,0,1,8
508,31_6_A_33,0,0,0,0,0,0,1,0,0,2
509,33_12_2,0,0,0,0,0,0,1,0,1,4
510,31_4_1,0,0,0,0,0,0,0,0,1,2
511,34_8_4,0,0,1,0,0,0,0,0,1,4
512,15_9_B_10,0,0,0,0,0,0,1,0,0,2
513,30_6_29,0,0,1,0,0,0,0,0,1,4
514,34_10_L_4_H,0,0,0,0,0,0,1,0,0,2
515,34_7_25S,0,0,0,0,0,0,1,0,0,2
516,7123_4_1,0,0,0,0,0,0,1,0,0,2
517,16_8_2,0,0,0,0,0,0,0,0,1,2
518,15_9_14,0,0,0,1,1,0,0,0,1,6
519,15_2_1,0,0,0,0,0,0,0,0,1,2
520,30_3_2,0,0,1,1,0,0,1,0,1,8
521,6507_7_A_15,0,0,0,0,0,0,1,0,0,2
522,2_7_23,0,0,0,0,1,0,0,0,0,2
523,2_1_2,0,0,0,0,0,0,1,0,0,2
524,17_3_1,0,0,1,0,1,0,0,0,1,6
525,25_11_7,0,0,0,0,0,0,0,0,1,2
526,2_11_2,0,0,1,0,0,0,0,0,0,2
527,25_2_15,0,0,0,0,1,0,1,0,1,6
528,25_8_9,0,0,1,1,1,0,1,0,1,10
529,30_11_10,0,0,1,0,0,0,1,0,1,6
530,,0,0,0,0,0,0,0,0,0,0
531,6507_3_2,0,0,0,0,1,0,1,0,0,4
532,8_1_1,0,0,0,0,0,0,0,0,1,2
533,16_4_8,0,0,0,0,0,0,1,0,1,4
534,33_5_2,0,0,0,1,0,0,0,0,1,4
535,34_10_2,0,0,1,0,1,0,1,0,1,8
536,7121_5_2,0,0,1,0,0,0,1,0,0,4
537,16_4_2,0,0,0,1,1,0,0,0,1,6
538,31_2_L_41,0,0,0,0,0,0,1,0,0,2
539,35_9_2,0,0,1,1,1,0,1,0,1,10
540,31_2_M_41,0,0,0,0,0,0,1,0,0,2
541,6407_6_4,0,0,0,0,1,0,1,0,0,4
542,6607_5_2,0,0,0,0,1,0,1,0,0,4
543,34_4_C_6_H,0,0,0,0,0,0,1,0,0,2
544,31_2_12,0,0,0,0,0,0,1,0,1,4
545,34_2_1,0,0,0,0,0,0,0,0,1,2
546,2_12_1,0,0,1,0,0,0,1,0,0,4
547,15_9_19S,0,0,0,0,0,0,1,0,0,2
548,15_12_20,0,0,1,0,0,0,1,0,1,6
549,25_4_3,0,0,1,0,1,0,0,0,1,6
550,16_1_4,0,0,1,0,0,0,0,0,1,4
551,25_9_2,0,0,0,0,0,0,0,0,1,2
552,6507_5_1,0,0,1,0,1,0,1,0,0,6
553,16_2_5,0,0,1,0,0,0,1,0,1,6
554,25_10_8_A,0,0,0,0,0,0,1,0,0,2
555,6507_7_A_53,0,0,0,0,0,0,1,0,0,2
556,2_11_1,0,0,0,0,1,0,0,0,0,2
557,1_3_K_5,0,0,1,0,0,0,0,0,0,2
558,25_10_1,0,0,0,0,1,0,0,0,1,4
559,30_11_7,0,0,1,0,0,0,1,0,1,6
560,15_12_3,0,0,0,0,1,0,1,0,1,6
561,6407_9_9,0,0,1,0,0,0,0,0,0,2
562,2_1_7,0,0,0,0,0,0,1,0,0,2
563,30_6_8,0,0,0,1,0,0,0,0,1,4
564,34_10_28,0,0,0,0,0,0,0,0,1,2
565,16_2_U_19,0,0,0,0,0,0,1,0,0,2
566,15_6_8,0,0,0,0,1,0,0,0,1,4
567,2_8_9,0,0,0,0,0,0,1,0,0,2
568,15_9_2,0,0,0,1,1,0,0,0,1,6
569,15_12_11S,0,0,0,0,0,0,1,0,0,2
570,34_10_39,0,0,0,0,0,0,0,0,1,2
571,6510_2_1,0,0,0,0,0,0,1,0,0,2
572,6609_5_1,0,0,0,0,1,0,1,0,0,4
573,31_4_A_12,0,0,0,0,0,0,1,0,0,2
574,31_4_A_26,0,0,0,0,0,0,1,0,0,2
575,25_8_C_20,0,0,1,0,0,0,0,0,0,2
576,16_7_7,0,0,1,1,0,0,0,0,1,6
577,6507_11_X_4_AH,0,0,0,0,0,0,1,0,0,2
578,34_11_4,0,0,0,0,0,0,0,0,1,2
579,17_6_1,0,0,0,0,0,0,0,0,1,2
580,36_7_4,0,0,1,0,0,0,1,0,0,4
581,30_6_C_20,0,0,0,0,0,0,1,0,0,2
582,31_2_E_6H,0,0,0,0,0,0,1,0,0,2
583,34_7_8,0,0,1,0,0,0,0,0,1,4
584,31_6_8,0,0,0,1,0,0,1,0,1,6
585,7220_8_1,0,0,1,0,0,0,1,0,0,4
586,34_7_15,0,0,0,1,0,0,0,0,1,4
587,25_11_1,0,0,1,1,1,0,1,0,1,10
588,7222_11_2,0,0,1,0,0,0,1,0,0,4
589,31_6_6,0,0,0,0,0,0,1,0,1,4
590,16_4_6,0,0,1,0,0,0,1,0,1,6
591,29_3_1,0,0,1,1,0,0,0,0,1,6
592,30_9_B04,0,0,0,0,0,0,1,0,0,2
593,25_10_11_T2,0,0,0,0,0,0,1,0,0,2
594,16_2_11,0,0,0,1,0,0,1,0,1,6
595,25_2_18,0,0,1,0,0,0,0,0,0,2
596,7122_7_4,0,0,1,0,0,0,1,0,0,4
597,25_9_1,0,0,0,1,1,0,1,0,1,8
598,6607_12_2_S,0,0,0,0,0,0,1,0,0,2
599,10_5_1,0,0,0,0,0,0,0,0,1,2
600,25_5_6,0,0,0,0,0,0,0,0,1,2
601,34_10_52,0,0,1,0,0,0,0,0,1,4
602,3_7_3,0,0,0,0,1,0,0,0,0,2
603,31_5_4,0,0,0,1,0,0,0,0,1,4
604,1_6_5,0,0,0,0,0,0,1,0,0,2
605,33_9_E_1,0,0,0,0,0,0,1,0,0,2
606,2_4_7,0,0,0,0,0,0,1,0,0,2
607,6507_7_4,1,0,0,0,1,1,1,1,0,10
608,16_3_1,0,0,0,0,0,0,0,0,1,2
609,30_11_13,0,0,1,0,0,0,0,0,0,2
610,35_9_11,0,0,0,0,0,0,0,0,1,2
611,31_3_3,0,0,0,1,0,0,1,0,1,6
612,6306_6_1,0,0,0,0,0,0,1,0,0,2
613,6608_11_2,0,0,1,0,0,0,1,0,0,4
614,34_10_A_40,0,0,0,0,0,0,1,0,0,2
615,34_10_G_2H,0,0,0,0,0,0,1,0,0,2
616,34_12_1,0,0,1,1,0,0,1,0,1,8
617,6608_10_4,0,0,0,0,1,0,1,0,0,4
618,7120_1_5,0,0,0,0,0,0,1,0,0,2
619,35_9_1_R,0,0,0,0,1,0,0,0,0,2
620,5604_22,0,0,1,0,0,0,0,0,0,2
621,25_8_2,0,0,0,0,1,0,0,0,1,4
622,35_3_4,0,0,0,1,0,0,1,0,1,6
623,25_1_11,0,0,1,0,0,0,0,0,1,4
624,25_10_2_R,0,0,0,0,1,0,0,0,0,2
625,15_9_5,0,0,0,1,1,0,0,0,1,6
626,31_2_10,0,0,0,1,0,0,1,0,1,6
627,6507_12_3,0,0,0,0,1,0,1,0,0,4
628,7_11_11_S,0,0,0,0,0,0,1,0,0,2
629,30_11_11,0,0,1,0,0,0,0,0,1,4
630,25_10_5,0,0,0,0,0,0,0,0,1,2
631,34_10_I_3_H,0,0,0,0,0,0,1,0,0,2
632,6406_3_1,0,0,0,0,0,0,1,0,0,2
633,35_11_8,0,0,1,0,0,0,0,0,1,4
634,30_3_7B,0,0,0,0,0,0,1,0,0,2
635,25_5_3,0,0,1,1,1,0,1,0,1,10
636,6706_12_3,0,0,1,0,0,0,1,0,0,4
637,25_1_3,0,0,0,0,0,0,0,0,1,2
638,34_10_37,0,0,1,0,0,0,1,0,1,6
639,6407_8_3,0,0,0,0,1,0,0,0,0,2
640,36_7_3,0,0,0,1,0,0,0,0,1,4
641,15_12_11,0,0,0,0,1,0,0,0,1,4
642,30_9_B26,0,0,0,0,0,0,1,0,0,2
643,25_8_3,0,0,0,0,0,0,0,0,1,2
644,25_11_24,0,0,1,1,0,0,1,0,1,8
645,30_9_J_13,0,0,0,0,0,0,1,0,0,2
646,25_11_14,0,0,0,0,0,0,0,0,1,2
647,15_9_B_13T2,0,0,0,0,0,0,1,0,0,2
648,33_9_C11,0,0,0,0,0,0,1,0,0,2
649,33_9_9,0,0,0,0,0,0,1,0,1,4
650,15_9_B_4T2,0,0,0,0,0,0,1,0,0,2
651,25_8_18,0,0,0,0,0,0,0,0,1,2
652,25_11_26,0,0,0,0,0,0,0,0,1,2
653,31_4_A_14,0,0,0,0,0,0,1,0,0,2
654,6506_11_4,0,0,0,0,1,0,0,0,0,2
655,33_12_5,0,0,0,0,0,0,0,0,1,2
656,35_12_5,0,0,0,0,0,0,1,0,1,4
657,1_2_1,0,0,1,0,0,0,0,0,0,2
658,1_6_1,0,0,1,0,0,0,0,0,0,2
659,34_8_7,0,0,1,1,0,0,1,0,1,8
660,2_5_10,0,0,0,0,0,0,1,0,0,2
661,34_11_6,0,0,1,0,0,0,0,0,0,2
662,16_7_7ST2,0,0,0,0,0,0,1,0,0,2
663,6306_6_2,0,0,0,0,0,0,1,0,0,2
664,34_11_2,0,0,1,1,0,0,0,0,1,6
665,6406_2_5,0,0,0,0,1,0,0,0,0,2
666,6204_10_2A,0,0,0,0,0,0,1,0,0,2
667,15_12_5,0,0,0,0,1,0,1,0,1,6
668,6507_7_A_52,0,0,0,0,0,0,1,0,0,2
669,30_9_B_44,0,0,0,0,0,0,1,0,0,2
670,36_4_1,0,0,0,0,0,0,0,0,1,2
671,34_3_2,0,0,0,1,0,0,1,0,1,6
672,7_11_11,0,0,0,0,0,0,0,0,1,2
673,2_5_4,0,0,1,0,0,0,0,0,0,2
674,16_1_6_S,0,0,0,0,0,0,1,0,0,2
675,6407_2_1,1,1,0,0,1,1,1,1,0,12
676,25_8_12S,0,0,0,0,0,0,1,0,0,2
677,16_1_1,0,0,0,0,0,0,0,0,1,2
678,15_5_6,0,0,0,0,1,0,1,0,1,6
679,7120_2_1,0,0,0,0,0,0,1,0,0,2
680,34_7_P_14,0,0,0,0,0,0,1,0,0,2
681,30_6_14,0,0,1,1,0,0,0,0,1,6
682,2_11_3_A,0,0,0,0,0,0,1,0,0,2
683,1_3_6,0,0,1,0,0,0,1,0,0,4
684,35_8_6,0,0,1,1,0,0,1,0,1,8
685,31_2_6,0,0,0,0,0,0,1,0,1,4
686,7119_12_3,0,0,0,0,0,0,1,0,0,2
687,30_9_13S,0,0,0,0,0,0,1,0,0,2
688,15_6_13,0,0,1,0,0,0,1,0,1,6
689,33_9_12,0,0,0,0,0,0,1,0,1,4
690,25_5_8,0,0,0,0,0,0,0,0,1,2
691,35_12_3,0,0,0,0,0,0,0,0,1,2
692,31_2_D_10_H,0,0,0,0,0,0,1,0,0,2
693,7131_4_1,0,0,0,0,0,0,1,0,0,2
694,34_7_36,0,0,0,0,0,0,0,0,1,2
695,25_11_4,0,0,0,0,0,0,0,0,1,2
696,7225_3_2,0,0,0,0,0,0,1,0,0,2
697,25_10_6S,0,0,0,0,0,0,1,0,0,2
698,30_6_C10,0,0,0,0,0,0,1,0,0,2
699,34_7_9,0,0,0,0,0,0,1,0,1,4
700,6506_9_3,0,0,1,0,0,0,1,0,0,4
701,6407_9_3,0,0,0,0,1,1,1,1,0,8
702,7223_05_01,0,0,1,0,0,0,0,0,0,2
703,7019_1_1,0,0,0,0,0,0,1,0,0,2
704,34_7_P40,0,0,0,0,0,0,1,0,0,2
705,7319_12_1,0,0,1,0,0,0,1,0,0,4
706,6510_2_1_R,0,0,0,0,1,0,0,0,0,2
707,35_11_8S,0,0,0,0,0,0,1,0,0,2
708,6406_8_1,1,1,0,0,1,1,1,1,0,12
709,25_8_1,0,0,1,1,1,0,0,0,1,8
710,24_6_3,0,0,0,0,0,0,0,0,1,2
711,25_8_12A,0,0,0,0,0,0,1,0,0,2
712,30_10_5,0,0,0,0,0,0,0,0,1,2
713,31_2_18,0,0,0,0,0,0,1,0,1,4
714,6608_10_16,0,0,0,0,0,0,1,0,0,2
715,31_4_A_4,0,0,0,0,0,0,1,0,0,2
716,25_2_3,0,0,0,0,0,0,0,0,1,2
717,34_7_23,0,0,1,0,1,0,1,0,1,8
718,34_10_23,0,0,1,1,0,0,1,0,1,8
719,15_9_A_23_A,0,0,0,0,0,0,1,0,0,2
720,35_9_1,0,0,1,1,1,0,1,0,1,10
721,30_9_1,0,0,0,0,0,0,0,0,1,2
722,31_2_13,0,0,0,0,0,0,0,0,1,2
723,24_9_8,0,0,0,0,0,0,0,0,1,2
724,17_12_2,0,0,1,0,0,0,0,0,1,4
725,34_10_H_2H,0,0,0,0,0,0,1,0,0,2
726,6407_5_2,0,0,1,0,0,0,1,0,0,4
727,25_8_5_S,0,0,0,0,0,0,1,0,0,2
728,7316_05_01,0,0,1,0,0,0,0,0,0,2
729,7121_4_1,0,0,1,0,0,0,1,0,0,4
730,30_7_7,0,0,0,1,0,0,1,0,1,6
731,30_9_11,0,0,0,0,0,0,1,0,1,4
732,15_9_D_3H,0,0,0,0,0,0,1,0,0,2
733,7120_5_1,0,0,0,0,0,0,1,0,0,2
734,30_2_2,0,0,0,1,0,0,0,0,1,4
735,15_12_18,0,0,1,0,0,0,0,0,1,4
736,30_4_D_1_H,0,0,0,0,0,0,1,0,0,2
737,6507_11_5,0,0,0,0,1,0,0,0,0,2
738,6406_2_1,0,0,1,0,1,0,1,0,0,6
739,34_7_14,0,0,0,0,0,0,0,0,1,2
740,30_8_4,0,0,1,0,0,0,1,0,1,6
741,30_3_A_10,0,0,0,0,0,0,1,0,0,2
742,2_7_31,0,0,0,0,1,0,1,0,0,4
743,7_3_1,0,0,0,1,0,0,0,0,1,4
744,15_12_13,0,0,0,0,0,0,0,0,1,2
745,34_7_P_11,0,0,0,0,0,0,1,0,0,2
746,30_2_3,0,0,0,0,0,0,1,0,1,4
747,30_9_B49H,0,0,0,0,0,0,1,0,0,2
748,31_5_3,0,0,0,1,0,0,1,0,1,6
749,7120_9_1,0,0,1,0,0,0,1,0,0,4
750,34_10_48,0,0,1,0,0,0,1,0,1,6
751,2_7_24,0,0,0,0,1,0,1,0,0,4
752,30_8_2,0,0,0,0,0,0,1,0,1,4
753,6406_2_1R,0,0,0,0,0,0,1,0,0,2
754,6706_11_1,0,0,0,0,1,0,1,0,0,4
755,2_12_2_S,0,0,0,0,0,0,1,0,0,2
756,25_10_2,0,0,0,1,1,0,0,0,1,6
757,15_6_8_S,0,0,0,0,1,0,0,0,0,2
758,35_11_3,0,0,0,0,0,0,0,0,1,2
759,34_4_10_R,0,0,0,0,0,0,1,0,0,2
760,31_6_4,0,0,0,0,0,0,0,0,1,2
761,29_6,0,0,1,0,0,0,0,0,0,2
762,6507_11_3,1,1,0,0,1,1,1,1,0,12
763,34_10_B_14,0,0,0,0,0,0,1,0,0,2
764,30_10_7,0,0,0,0,0,0,1,0,1,4
765,2_1_9A,0,0,0,0,0,0,1,0,0,2
766,31_2_O_41,0,0,0,0,0,0,1,0,0,2
767,6507_11_2,1,1,0,0,0,1,1,1,0,10
768,34_10_10,0,0,0,0,0,0,0,0,1,2
769,33_9_20,0,0,0,0,0,0,0,0,1,2
770,25_11_17,0,0,0,0,1,0,1,0,1,6
771,34_11_B_13,0,0,0,0,0,0,1,0,0,2
772,15_12_A_2,0,0,0,0,0,0,1,0,0,2
773,31_05_1,0,0,0,0,1,0,0,0,0,2
774,7_1_1,0,0,0,1,0,0,0,0,1,4
775,6407_9_1,1,1,1,0,1,1,1,1,0,14
776,16_7_2,0,0,1,1,1,0,1,0,1,10
777,16_7_3,0,0,0,1,0,0,1,0,1,6
778,30_6_E_1,0,0,0,0,0,0,1,0,0,2
779,17_12_3,0,0,0,0,0,0,0,0,1,2
780,16_1_16,0,0,0,0,0,0,1,0,1,4
781,25_2_9,0,0,0,0,0,0,0,0,1,2
782,6407_4_1,1,1,1,0,0,1,1,1,0,12
783,34_7_22,0,0,1,0,0,0,0,0,1,4
784,8_5_1,0,0,0,0,0,0,0,0,1,2
785,15_12_23,0,0,0,0,0,0,1,0,1,4
786,16_1_A_10,0,0,0,0,0,0,1,0,0,2
787,15_9_A_8,0,0,0,0,0,0,1,0,0,2
788,15_9_B_5,0,0,0,0,0,0,1,0,0,2
789,30_3_8,0,0,0,0,0,0,0,0,1,2
790,34_7_20,0,0,0,1,0,0,0,0,1,4
791,16_1_A_2,0,0,0,0,0,0,1,0,0,2
792,2_4_VB_07,0,0,0,0,0,0,1,0,0,2
793,24_9_2,0,0,0,0,1,0,0,0,1,4
794,34_8_18,0,0,1,0,0,0,0,0,0,2
795,30_3_4,0,0,0,1,0,0,1,0,1,6
796,7120_12_4,0,0,0,0,0,0,1,0,0,2
797,31_2_17SA,0,0,0,0,0,0,1,0,0,2
798,6305_5_B_2,0,0,0,0,0,0,1,0,0,2
799,6507_8_9,0,0,1,0,0,0,0,0,0,2
800,6506_12_Q_2,0,0,0,0,0,0,1,0,0,2
801,7_11_13,0,0,0,0,0,0,0,0,1,2
802,34_6_3_S,0,0,0,0,0,0,1,0,0,2
803,6506_12_11,0,0,0,0,1,0,0,0,0,2
804,35_2_2,0,0,0,0,0,0,0,0,1,2
805,6507_7_C_2,0,0,0,0,0,0,1,0,0,2
806,34_10_25,0,0,0,0,0,0,0,0,1,2
807,15_12_A_5,0,0,0,0,0,0,1,0,0,2
808,33_6_3,0,0,0,1,0,0,0,0,1,4
809,24_12_03,0,0,0,0,1,0,0,0,0,2
810,30_9_15,0,0,1,0,0,0,1,0,1,6
811,15_6_2,0,0,0,0,1,0,0,0,0,2
812,34_8_A_1,0,0,0,0,0,0,1,0,0,2
813,6201_11_01,0,0,1,0,0,0,0,0,0,2
814,6305_7_1,0,0,0,0,0,0,1,0,0,2
815,30_6_3,0,0,0,0,0,0,1,0,1,4
816,6407_6_A_3_H,0,0,0,0,0,0,1,0,0,2
817,25_2_18_ST2,0,0,0,0,0,0,1,0,0,2
818,6507_3_7,0,0,1,0,0,0,1,0,0,4
819,30_9_11_A,0,0,0,0,0,0,1,0,0,2
820,26_4_1,0,0,0,1,1,0,1,0,1,8
821,7128_6_1,0,0,0,0,0,0,1,0,0,2
822,7122_6_2,0,0,0,0,0,0,1,0,0,2
823,7435_12_1,0,0,1,0,0,0,0,0,0,2
824,6507_7_15_S,0,0,0,0,0,0,1,0,0,2
825,30_12_1,0,0,0,0,0,0,0,0,1,2
826,6507_7_5_A,0,0,0,0,0,0,1,0,0,2
827,34_2_4,0,0,0,1,1,0,1,0,1,8
828,24_6_1,0,0,1,0,1,0,1,0,1,8
829,16_1_3,0,0,0,0,0,0,0,0,1,2
830,7_12_2,0,0,1,0,0,0,1,0,1,6
831,34_10_B_35,0,0,0,0,0,0,1,0,0,2
832,9_3_1,0,0,0,0,0,0,0,0,1,2
833,15_9_19,0,0,1,1,1,0,1,0,1,10
834,35_04_01,0,0,0,0,1,0,0,0,0,2
835,30_6_C12,0,0,0,0,0,0,1,0,0,2
836,31_2_15,0,0,0,0,0,0,1,0,1,4
837,25_8_8_S,0,0,0,0,0,0,1,0,0,2
838,34_10_A_21,0,0,0,0,0,0,1,0,0,2
839,9_2_11,0,0,0,0,0,0,0,0,1,2
840,34_7_23S,0,0,0,0,0,0,1,0,0,2
841,34_7_13,0,0,0,1,0,0,1,0,1,6
842,6406_12_1,0,0,0,0,1,0,0,0,0,2
843,15_12_14,0,0,0,0,0,0,0,0,1,2
844,7_12_8,0,0,0,0,0,0,1,0,1,4
845,34_10_C14,0,0,0,0,0,0,1,0,0,2
846,34_10_41,0,0,0,0,0,0,0,0,1,2
847,6507_8_1,1,1,0,0,1,1,1,1,0,12
848,25_1_4,0,0,1,0,0,0,0,0,1,4
849,6406_05_01,0,0,1,0,0,0,0,0,0,2
850,2_1_A_24B,0,0,0,0,0,0,1,0,0,2
851,6507_6_1,0,0,0,0,1,0,1,0,0,4
852,34_10_C3,0,0,0,0,0,0,1,0,0,2
853,30_9_B,0,0,0,0,0,0,1,0,0,2
854,34_10_19,0,0,0,1,0,0,1,0,1,6
855,6506_11_4S,0,0,0,0,0,0,1,0,0,2
856,15_5,0,0,1,0,0,0,0,0,0,2
857,31_6_7,0,0,0,0,0,0,0,0,1,2
858,2_8_17S,0,0,0,0,0,0,1,0,0,2
859,24_12_6,0,0,0,0,0,0,0,0,1,2
860,6406_2_Q_1,0,0,0,0,0,0,1,0,0,2
861,35_7_1,0,0,0,1,0,0,0,0,1,4
862,16_1_20,0,0,0,0,0,0,1,0,1,4
863,6507_5_3,0,0,1,0,0,0,1,0,0,4
864,30_6_5,0,0,1,1,0,0,1,0,1,8
865,6506_9_1,0,0,0,0,0,0,1,0,0,2
866,26_10_1,0,0,1,0,0,0,0,0,1,4
867,2_2_5,0,0,1,0,0,0,1,0,0,4
868,2_1_1,0,0,0,0,1,0,0,0,0,2
869,34_11_A_13,0,0,0,0,0,0,1,0,0,2
870,6406_2_2,0,0,0,0,1,0,1,0,0,4
871,2_7_28,0,0,0,0,1,0,1,0,0,4
872,35_8_5,0,0,0,1,0,0,1,0,1,6
873,7228_7_1A,0,0,0,0,0,0,1,0,0,2
874,6608_11_1,1,0,0,0,0,0,0,0,0,2
875,34_6_2,0,0,1,0,0,0,1,0,1,6
876,7226_11_1,0,0,0,0,0,0,1,0,0,2
877,30_8_3,0,0,1,0,1,0,1,0,1,8
878,34_10_42,0,0,0,0,0,0,0,0,1,2
879,25_7_3,0,0,1,0,1,0,1,0,1,8
880,2_11_A_7,0,0,0,0,0,0,1,0,0,2
881,25_10_4_R,0,0,0,0,1,0,0,0,0,2
882,30_3_6,0,0,1,0,0,0,0,0,0,2
883,16_1_5A,0,0,0,0,0,0,1,0,0,2
884,16_7_6,0,0,0,1,0,0,1,0,1,6
885,30_6_C_06,0,0,0,0,0,0,1,0,0,2
886,34_7_16,0,0,0,1,0,0,0,0,1,4
887,31_4_10,0,0,0,1,0,0,1,0,1,6
888,25_8_14,0,0,1,0,0,0,0,0,1,4
889,16_5_2,0,0,0,0,0,0,1,0,1,4
890,34_10_C_20T,0,0,0,0,0,0,1,0,0,2
891,35_08_04,0,0,0,0,1,0,0,0,0,2
892,30_6_4,0,0,0,0,0,0,1,0,1,4
893,30_9_B12,0,0,0,0,0,0,1,0,0,2
894,9_2_3,0,0,0,0,0,0,0,0,1,2
895,15_6_7,0,0,0,0,1,0,0,0,1,4
896,25_7_6,0,0,0,0,0,0,1,0,1,4
897,30_6_10,0,0,0,0,0,0,0,0,1,2
898,6305_8_2,0,0,0,0,0,0,1,0,0,2
899,30_10_6,0,0,1,0,1,0,0,0,1,6
900,6506_12_H_1,0,0,0,0,0,0,1,0,0,2
901,6302_6_1,0,0,1,0,0,0,1,0,0,4
902,1_9_6_S,0,0,0,0,0,0,1,0,0,2
903,6201_11_1,0,0,0,0,0,0,1,0,1,4
904,7121_4_D_1,0,0,0,0,0,0,1,0,0,2
905,6407_1_3,1,1,1,0,1,1,1,1,0,14
906,6605_8_2,0,0,0,0,0,0,1,0,0,2
907,25_2_21,0,0,1,0,0,0,0,0,0,2
908,33_9_15,0,0,0,0,0,0,1,0,1,4
909,25_6_5,0,0,1,0,0,0,0,0,1,4
910,30_7_4,0,0,0,0,0,0,0,0,1,2
911,30_6_19,0,0,1,1,0,0,1,0,1,8
912,24_12_3_S,0,0,0,0,0,0,1,0,0,2
913,7122_10_1,0,0,0,0,0,0,1,0,0,2
914,3_7_2,0,0,0,0,0,0,1,0,0,2
915,35_3_1,0,0,0,1,0,0,0,0,1,4
916,7122_7_1,0,0,1,0,0,0,1,0,0,4
917,34_10_9,0,0,0,0,0,0,1,0,1,4
918,15_9_3,0,0,0,0,1,0,0,0,1,4
919,33_9_A22,0,0,0,0,0,0,1,0,0,2
920,7220_7_3,0,0,1,0,0,0,1,0,0,4
921,6608_10_D_1H,0,0,0,0,0,0,1,0,0,2
922,7_11_9,0,0,0,0,0,0,1,0,1,4
923,7_12_10,0,0,0,0,0,0,1,0,1,4
924,35_11_17,0,0,1,0,0,0,1,0,1,6
925,25_10_14,0,0,0,0,0,0,0,0,1,2
926,7_8_1,0,0,0,0,0,0,0,0,1,2
927,16_6_1,0,0,0,1,0,0,0,0,1,4
928,6706_12_2,0,0,1,0,0,0,1,0,0,4
929,34_7_31,0,0,0,0,0,0,1,0,1,4
930,2_7_9,0,0,0,0,1,0,0,0,0,2
931,2_7_D_06,0,0,0,0,0,0,1,0,0,2
932,30_9_B27,0,0,0,0,0,0,1,0,0,2
933,25_2_C_3H,0,0,0,0,0,0,1,0,0,2
934,34_10_C_23,0,0,0,0,0,0,1,0,0,2
935,7121_4_2,0,0,1,0,0,0,1,0,0,4
936,16_10_1,0,0,0,1,0,0,1,0,1,6
937,7220_11_3,0,0,0,0,0,0,1,0,0,2
938,2_11_A2ST1,0,0,0,0,0,0,1,0,0,2
939,7324_9_1,0,0,1,0,0,0,1,0,0,4
940,32_2_1,0,0,0,1,0,0,0,0,1,4
941,6506_12_S_4,0,0,0,0,0,0,1,0,0,2
942,33_9_18,0,0,0,0,0,0,1,0,1,4
943,30_9_21,0,0,1,0,0,0,1,0,1,6
944,2_8_8,0,0,0,0,0,0,1,0,0,2
945,1_6_6,0,0,0,0,0,0,1,0,0,2
946,6507_7_10,0,0,0,0,1,0,1,0,0,4
947,6507_5_A_4_H,0,0,0,0,0,0,1,0,0,2
948,30_6_26,0,0,1,0,0,0,1,0,1,6
949,7120_10_2,0,0,0,0,0,0,1,0,0,2
950,6507_7_A_20,0,0,0,0,0,0,1,0,0,2
951,6507_7_A_50,0,0,0,0,0,0,1,0,0,2
952,2_7_27,0,0,0,0,1,0,0,0,0,2
953,6407_2_5,0,0,1,0,0,0,0,0,0,2
954,34_7_26_SR,0,0,0,0,0,0,1,0,0,2
955,35_10_2,0,0,1,1,0,0,1,0,1,8
956,34_10A_1H,0,0,0,0,0,0,1,0,0,2
957,30_9_4_S,0,0,0,0,0,0,1,0,0,2
958,25_1_9,0,0,1,0,0,0,1,0,1,6
959,7122_6_1,0,0,1,0,0,0,1,0,0,4
